SetID	P.value	N.Marker.All	N.Marker.Test	pval_skat.bon	SetID	P.value	N.Marker.All	N.Marker.Test	pval_skato.bon	SetID	P.value	N.Marker.All	N.Marker.Test	pval_burden.bon
TMEM243	0.999990136950947	78	72	1	TMEM243	1	78	72	1	TMEM243	0.988701876865917	78	72	1
TP53TG1	0.999852497519696	20	19	1	TP53TG1	1	20	19	1	TP53TG1	0.845937664275487	20	19	1
CROT	0.995161799919726	20	18	1	CROT	0.8941826524764	20	18	1	CROT	0.95938428002375	20	18	1
ABCB4	0.999996172314098	153	144	1	ABCB4	0.919976505774245	153	144	1	ABCB4	0.917302227678444	153	144	1
ABCB1	0.972029386941846	243	236	1	ABCB1	1	243	236	1	ABCB1	0.80452394971729	243	236	1
RUNDC3B	0.999993675865515	311	301	1	RUNDC3B	0.851013801945322	311	301	1	RUNDC3B	0.854261998646514	311	301	1
SLC25A40	0.999977566512183	66	63	1	SLC25A40	0.821624076532383	66	63	1	SLC25A40	0.851410125689824	66	63	1
DBF4	0.999886572643562	59	58	1	DBF4	0.847330091976906	59	58	1	DBF4	0.928010768466197	59	58	1
ADAM22	0.999733255527176	592	572	1	ADAM22	1	592	572	1	ADAM22	0.733521451646499	592	572	1
SRI	0.999318150285319	22	19	1	SRI	1	22	19	1	SRI	0.931599026467892	22	19	1
LOC102723885	0.999077144350304	32	28	1	LOC102723885	1	32	28	1	LOC102723885	0.874095651856991	32	28	1
STEAP4	0.999904560067487	72	36	1	STEAP4	1	72	36	1	STEAP4	0.658092742650971	72	36	1
ZNF804B	0.998805517996138	2083	1858	1	ZNF804B	0.629767826255157	2083	1858	1	ZNF804B	0.545054839223489	2083	1858	1
STEAP2-AS1	0.783920480408461	1374	1181	1	STEAP2-AS1	0.5809580011344	1374	1181	1	STEAP2-AS1	0.413773044203203	1374	1181	1
STEAP2	0.00176814915088164	64	64	1	STEAP2	0.00364359328894936	64	64	1	STEAP2	0.00174881265903414	64	64	1
CFAP69	0.04532815116276	186	176	1	CFAP69	0.10804981765154	186	176	1	CFAP69	0.0916702945019919	186	176	1
LOC101927446	0.00306862313529443	23	23	1	LOC101927446	0.00625487869556951	23	23	1	LOC101927446	0.00360064502113505	23	23	1
GTPBP10	0.00179633109195343	162	135	1	GTPBP10	0.00541850333540916	162	135	1	GTPBP10	0.00525829228974408	162	135	1
LOC101409256	0.937969286184082	5	4	1	LOC101409256	1	5	4	1	LOC101409256	0.951575380180314	5	4	1
CLDN12	0.995282133941592	21	16	1	CLDN12	1	21	16	1	CLDN12	0.981032810036568	21	16	1
LOC102723899	0.999994164825494	140	120	1	LOC102723899	1	140	120	1	LOC102723899	0.682076231433511	140	120	1
CDK14	0.992447034027581	1800	1439	1	CDK14	1	1800	1439	1	CDK14	0.909173367313767	1800	1439	1
FZD1	0.850809873615314	5	5	1	FZD1	0.598962239574039	5	5	1	FZD1	0.851504992299326	5	5	1
MTERF1	0.529088093236322	15	14	1	MTERF1	0.541420457818605	15	14	1	MTERF1	0.404645097308897	15	14	1
AKAP9	0.999834489911369	362	334	1	AKAP9	0.578906223553032	362	334	1	AKAP9	0.460831523612573	362	334	1
CYP51A1	0.967999437934535	48	46	1	CYP51A1	0.830204854778049	48	46	1	CYP51A1	0.847587624408098	48	46	1
CYP51A1-AS1	0.999810461846116	75	70	1	CYP51A1-AS1	0.51967948060063	75	70	1	CYP51A1-AS1	0.526501295297644	75	70	1
KRIT1	0.99701031526136	56	52	1	KRIT1	0.579116094677479	56	52	1	KRIT1	0.561468133348629	56	52	1
ANKIB1	0.999989482902435	169	152	1	ANKIB1	1	169	152	1	ANKIB1	0.967479101524718	169	152	1
TMBIM7P	0.999997435523206	45	41	1	TMBIM7P	0.915676664935437	45	41	1	TMBIM7P	0.986152119027831	45	41	1
GATAD1	0.99567395368272	10	9	1	GATAD1	1	10	9	1	GATAD1	0.754180443807297	10	9	1
ERVW-1	0.995019446436432	36	35	1	ERVW-1	0.745495565204263	36	35	1	ERVW-1	0.717624922149829	36	35	1
PEX1	0.999907730397782	43	29	1	PEX1	1	43	29	1	PEX1	0.952404275954345	43	29	1
RBM48	0.999008290038616	16	16	1	RBM48	1	16	16	1	RBM48	0.876378166407083	16	16	1
FAM133B	0.999999900224431	30	29	1	FAM133B	1	30	29	1	FAM133B	0.887070354542854	30	29	1
CDK6	0.992088187866762	293	270	1	CDK6	0.384231808097414	293	270	1	CDK6	0.223098157157606	293	270	1
CDK6-AS1	0.99941128068374	118	106	1	CDK6-AS1	1	118	106	1	CDK6-AS1	0.870486357871796	118	106	1
SAMD9	0.999908292004019	73	72	1	SAMD9	1	73	72	1	SAMD9	0.753063018139815	73	72	1
SAMD9L	0.999989051550664	32	27	1	SAMD9L	1	32	27	1	SAMD9L	0.912082981648862	32	27	1
HEPACAM2	0.989785288650886	47	43	1	HEPACAM2	1	47	43	1	HEPACAM2	0.975476623779458	47	43	1
VPS50	0.999998419729668	59	56	1	VPS50	1	59	56	1	VPS50	0.669992949097543	59	56	1
CALCR	0.999999670136089	417	390	1	CALCR	0.798215008626044	417	390	1	CALCR	0.866622818278244	417	390	1
TFPI2	0.996441935805698	20	20	1	TFPI2	0.681448167319965	20	20	1	TFPI2	0.887588918162482	20	20	1
LOC105375401	1	8	8	1	LOC105375401	0.694182078053719	8	8	1	LOC105375401	0.840361607908129	8	8	1
GNGT1	0.919347737952828	11	10	1	GNGT1	0.770073824893937	11	10	1	GNGT1	0.924967604886422	11	10	1
GNG11	0.052631406815876	12	11	1	GNG11	0.0176917921355063	12	11	1	GNG11	0.00574191593493558	12	11	1
BET1	0.999999302092907	60	56	1	BET1	0.884916313553585	60	56	1	BET1	0.877009182488033	60	56	1
COL1A2-AS1	0.578189779297504	79	78	1	COL1A2-AS1	0.111716272364921	79	78	1	COL1A2-AS1	0.0396033142314735	79	78	1
COL1A2	0.289926584163382	101	96	1	COL1A2	0.0886394735005013	101	96	1	COL1A2	0.0276429661146263	101	96	1
CASD1	0.999957741600771	91	83	1	CASD1	0.860094072096896	91	83	1	CASD1	0.64119636506337	91	83	1
SGCE	0.999987093963547	109	103	1	SGCE	1	109	103	1	SGCE	0.968420739497184	109	103	1
PEG10	0.996426617814629	15	14	1	PEG10	1	15	14	1	PEG10	0.83317698634144	15	14	1
PPP1R9A	0.999241085065664	739	630	1	PPP1R9A	0.891079525119053	739	630	1	PPP1R9A	0.677113036778439	739	630	1
PON1	0.871414090077469	103	98	1	PON1	0.663963507635157	103	98	1	PON1	0.323470105339499	103	98	1
PON3	0.99958505200677	107	104	1	PON3	0.722808279919987	107	104	1	PON3	0.89497812979973	107	104	1
PON2	0.999308616395471	82	67	1	PON2	1	82	67	1	PON2	0.810710808562813	82	67	1
ASB4	0.999055465683816	107	97	1	ASB4	1	107	97	1	ASB4	0.935615459596592	107	97	1
PDK4	0.823207237575253	31	30	1	PDK4	0.687290773213958	31	30	1	PDK4	0.584759799512506	31	30	1
DYNC1I1	0.999420138114429	829	757	1	DYNC1I1	1	829	757	1	DYNC1I1	0.828276236737703	829	757	1
SLC25A13	0.99998704730256	385	333	1	SLC25A13	1	385	333	1	SLC25A13	0.931485101069288	385	333	1
SEM1	0.0490005641960993	47	40	1	SEM1	0.0206964564706579	47	40	1	SEM1	0.00736830827530095	47	40	1
DLX6-AS1	0.00939263021017434	85	80	1	DLX6-AS1	0.00760940887472983	85	80	1	DLX6-AS1	0.00252187156337193	85	80	1
DLX5	0.0219244654212218	4	4	1	DLX5	0.0463973993571727	4	4	1	DLX5	0.0349413589671445	4	4	1
SDHAF3	0.984805399814758	157	147	1	SDHAF3	1	157	147	1	SDHAF3	0.982209450337186	157	147	1
TAC1	0.999173386258899	25	25	1	TAC1	1	25	25	1	TAC1	0.950424322042679	25	25	1
ASNS	0.542935383303042	59	58	1	ASNS	0.220424828214536	59	58	1	ASNS	0.132868198292251	59	58	1
CZ1P-ASNS	0.999758593160215	716	663	1	CZ1P-ASNS	0.607299026342458	716	663	1	CZ1P-ASNS	0.623089373991782	716	663	1
OCM2	1	22	7	1	OCM2	0.756994604036693	22	7	1	OCM2	0.781907611268128	22	7	1
LMTK2	0.999952871576234	283	242	1	LMTK2	1	283	242	1	LMTK2	0.910271098310087	283	242	1
BHLHA15	0.942078971656268	1	1	1	BHLHA15	0.774801900226289	1	1	1	BHLHA15	0.942078971656268	1	1	1
TECPR1	0.999995953850102	115	93	1	TECPR1	1	115	93	1	TECPR1	0.98141097413783	115	93	1
BRI3	0.990174244715345	44	40	1	BRI3	0.794415299522569	44	40	1	BRI3	0.769118027056255	44	40	1
BAIAP2L1	0.999991831105976	310	283	1	BAIAP2L1	0.796053858273033	310	283	1	BAIAP2L1	0.770444637087907	310	283	1
NPTX2	0.937607812101812	34	29	1	NPTX2	0.424062173871099	34	29	1	NPTX2	0.373778586943496	34	29	1
TMEM130	0.998177917841781	37	36	1	TMEM130	1	37	36	1	TMEM130	0.628148059398225	37	36	1
TRRAP	0.999999350480291	188	172	1	TRRAP	1	188	172	1	TRRAP	0.944619407163633	188	172	1
LOC101927550	0.999983686633067	47	44	1	LOC101927550	0.914238855987317	47	44	1	LOC101927550	0.770765327993184	47	44	1
SMURF1	0.999961112667129	184	143	1	SMURF1	0.909228686104971	184	143	1	SMURF1	0.757908919905644	184	143	1
KPNA7	0.999666640361268	158	150	1	KPNA7	0.836772025065709	158	150	1	KPNA7	0.819837283945395	158	150	1
MYH16	0.998964264089822	29	27	1	MYH16	1	29	27	1	MYH16	0.689831668708609	29	27	1
ARPC1A	0.999996732786798	62	56	1	ARPC1A	1	62	56	1	ARPC1A	0.694533508954275	62	56	1
ARPC1B	0.998916410398491	22	21	1	ARPC1B	1	22	21	1	ARPC1B	0.737175514031049	22	21	1
PDAP1	0.996130460016781	11	11	1	PDAP1	0.759463842809806	11	11	1	PDAP1	0.762032328117061	11	11	1
BUD31	0.999635797578949	13	13	1	BUD31	1	13	13	1	BUD31	0.815345650153574	13	13	1
PTCD1	0.999999844297215	53	47	1	PTCD1	0.833814961843523	53	47	1	PTCD1	0.816066105109496	53	47	1
ATP5MF-PTCD1	0.999974345153535	31	27	1	ATP5MF-PTCD1	1	31	27	1	ATP5MF-PTCD1	0.750483534639785	31	27	1
ZNF789	0.999108608093147	8	8	1	ZNF789	1	8	8	1	ZNF789	0.749141932904978	8	8	1
ZNF394	0.999984187727281	20	17	1	ZNF394	1	20	17	1	ZNF394	0.907571964004627	20	17	1
ZKSCAN5	0.999993011022531	30	29	1	ZKSCAN5	1	30	29	1	ZKSCAN5	0.893294186713452	30	29	1
FAM200A	1	6	4	1	FAM200A	1	6	4	1	FAM200A	0.957789536694419	6	4	1
ZNF655	0.995622831334054	3	3	1	ZNF655	1	3	3	1	ZNF655	0.860822120918857	3	3	1
TMEM225B	0.999845625518574	17	16	1	TMEM225B	1	17	16	1	TMEM225B	0.998712744201542	17	16	1
ZSCAN25	0.99998373982882	22	21	1	ZSCAN25	1	22	21	1	ZSCAN25	0.88191007546439	22	21	1
CYP3A5	0.999898399602944	38	32	1	CYP3A5	1	38	32	1	CYP3A5	0.979767296185378	38	32	1
CYP3A7-CYP3A51P	0.999994221557432	116	107	1	CYP3A7-CYP3A51P	1	116	107	1	CYP3A7-CYP3A51P	0.821595731977949	116	107	1
CYP3A4	0.999985288378649	37	25	1	CYP3A4	1	37	25	1	CYP3A4	0.985423060542548	37	25	1
CYP3A43	0.999000461244835	237	152	1	CYP3A43	1	237	152	1	CYP3A43	0.879889757389402	237	152	1
OR2AE1	0.906116451220366	2	2	1	OR2AE1	1	2	2	1	OR2AE1	0.906130719902173	2	2	1
TRIM4	0.999964760813186	51	51	1	TRIM4	1	51	51	1	TRIM4	0.946899596392234	51	51	1
GJC3	0.938923769128584	11	10	1	GJC3	1	11	10	1	GJC3	0.66957758633927	11	10	1
AZGP1	1	12	10	1	AZGP1	1	12	10	1	AZGP1	0.779135628221797	12	10	1
AZGP1P1	0.931335213023321	17	17	1	AZGP1P1	1	17	17	1	AZGP1P1	0.886821608610521	17	17	1
LOC105375423	0.996490863930409	29	24	1	LOC105375423	1	29	24	1	LOC105375423	0.849964318079359	29	24	1
ZKSCAN1	0.999737544304982	47	44	1	ZKSCAN1	1	47	44	1	ZKSCAN1	0.772422766953013	47	44	1
ZSCAN21	0.999899388636116	32	32	1	ZSCAN21	1	32	32	1	ZSCAN21	0.866250997480711	32	32	1
ZNF3	0.999936194634507	33	31	1	ZNF3	1	33	31	1	ZNF3	0.988793098486393	33	31	1
COPS6	0.972999903175961	5	5	1	COPS6	1	5	5	1	COPS6	0.710152780925344	5	5	1
MCM7	0.9988364210079	26	25	1	MCM7	1	26	25	1	MCM7	0.658142427052432	26	25	1
AP4M1	0.835755354530726	21	21	1	AP4M1	0.900333613825274	21	21	1	AP4M1	0.518080913670842	21	21	1
TAF6	0.999213926775802	13	13	1	TAF6	0.84914205117207	13	13	1	TAF6	0.815729781163627	13	13	1
CNPY4	0.986558458358524	15	13	1	CNPY4	1	15	13	1	CNPY4	0.662318455692581	15	13	1
MBLAC1	1	3	3	1	MBLAC1	1	3	3	1	MBLAC1	0.779353889016712	3	3	1
LAMTOR4	1	7	7	1	LAMTOR4	0.864940373029206	7	7	1	LAMTOR4	0.901369535448657	7	7	1
MAP11	0.905994596589786	5	4	1	MAP11	1	5	4	1	MAP11	0.885752050356366	5	4	1
GAL3ST4	0.999250373169175	16	15	1	GAL3ST4	1	16	15	1	GAL3ST4	0.913414317456023	16	15	1
GPC2	1	13	11	1	GPC2	0.743520840533172	13	11	1	GPC2	0.942341729314219	13	11	1
STAG3	0.871113330132397	82	75	1	STAG3	0.509589775580909	82	75	1	STAG3	0.237897225030617	82	75	1
CASTOR3	0.635780238727925	106	92	1	CASTOR3	0.0587644283241752	106	92	1	CASTOR3	0.0355950045012631	106	92	1
SPDYE3	0.999873293548771	12	11	1	SPDYE3	1	12	11	1	SPDYE3	0.729819765895322	12	11	1
PMS2P1	0.99263510593023	11	10	1	PMS2P1	1	11	10	1	PMS2P1	0.705014983978827	11	10	1
STAG3L5P-PVRIG2P-PILRB	0.999976497115563	32	30	1	STAG3L5P-PVRIG2P-PILRB	1	32	30	1	STAG3L5P-PVRIG2P-PILRB	0.720854577225823	32	30	1
PILRA	0.997751677807046	28	24	1	PILRA	0.825849459426796	28	24	1	PILRA	0.586236354386105	28	24	1
ZCWPW1	0.999973127156696	26	23	1	ZCWPW1	1	26	23	1	ZCWPW1	0.844194744150698	26	23	1
MEPCE	0.99156723193574	6	6	1	MEPCE	0.906390824819745	6	6	1	MEPCE	0.867397544086476	6	6	1
C7orf61	0.991522251758506	8	7	1	C7orf61	0.704289744494205	8	7	1	C7orf61	0.678422106345021	8	7	1
TSC22D4	0.999772842660693	12	10	1	TSC22D4	0.903299888815004	12	10	1	TSC22D4	0.87130371185847	12	10	1
NYAP1	0.999079834231841	13	10	1	NYAP1	1	13	10	1	NYAP1	0.939333096793428	13	10	1
AGFG2	0.999994329752466	25	25	1	AGFG2	0.835826195391262	25	25	1	AGFG2	0.833380041662126	25	25	1
SAP25	1	2	2	1	SAP25	0.737639121117442	2	2	1	SAP25	0.742984027060754	2	2	1
LRCH4	0.999113691896978	8	8	1	LRCH4	0.772819657297553	8	8	1	LRCH4	0.971854309985997	8	8	1
FBXO24	0.999957693248048	13	13	1	FBXO24	1	13	13	1	FBXO24	0.919132575883322	13	13	1
PCOLCE-AS1	0.962289236360589	4	2	1	PCOLCE-AS1	1	4	2	1	PCOLCE-AS1	0.989552442805947	4	2	1
PCOLCE	0.936281495509854	2	2	1	PCOLCE	1	2	2	1	PCOLCE	0.716473079264271	2	2	1
MOSPD3	0.992719582608133	8	8	1	MOSPD3	1	8	8	1	MOSPD3	0.829247448566041	8	8	1
TFR2	0.975883517944052	23	23	1	TFR2	0.872671329911973	23	23	1	TFR2	0.566850972013366	23	23	1
ACTL6B	0.999699546972807	21	21	1	ACTL6B	1	21	21	1	ACTL6B	0.944225794781801	21	21	1
LOC105375429	0.997222536900895	15	13	1	LOC105375429	1	15	13	1	LOC105375429	0.786808598377852	15	13	1
GNB2	0.974350316430782	6	5	1	GNB2	1	6	5	1	GNB2	0.852988472331481	6	5	1
GIGYF1	0.966051152425712	18	16	1	GIGYF1	0.856039927561192	18	16	1	GIGYF1	0.477362229839787	18	16	1
EPO	0.955859147392422	5	4	1	EPO	0.874710794754042	5	4	1	EPO	0.587078781246771	5	4	1
ZAN	0.99593731179482	211	155	1	ZAN	0.526979408892539	211	155	1	ZAN	0.326341095309464	211	155	1
EPHB4	0.420485016823418	58	49	1	EPHB4	0.0719804792167839	58	49	1	EPHB4	0.0296218416423373	58	49	1
SLC12A9	0.941144643635396	73	68	1	SLC12A9	0.203099983907443	73	68	1	SLC12A9	0.076229653934202	73	68	1
TRIP6	0.878705318828038	11	10	1	TRIP6	0.292117257282984	11	10	1	TRIP6	0.213324207777585	11	10	1
SRRT	0.726403943004449	27	25	1	SRRT	0.182723466674222	27	25	1	SRRT	0.0624638409723259	27	25	1
UFSP1	0.00573011844175986	2	2	1	UFSP1	0.00776872397410544	2	2	1	UFSP1	0.00369719729448399	2	2	1
ACHE	0.549392512316907	4	3	1	ACHE	0.741844689396465	4	3	1	ACHE	0.777991545582737	4	3	1
MUC3A	0.999111800032455	642	224	1	MUC3A	0.854171372161353	642	224	1	MUC3A	0.509496450783777	642	224	1
MUC12	0.999909357768535	567	299	1	MUC12	0.698607015778602	567	299	1	MUC12	0.873963629707227	567	299	1
MUC17	0.999770419646608	196	184	1	MUC17	0.818167310024021	196	184	1	MUC17	0.793772610176231	196	184	1
TRIM56	0.999909721982451	33	30	1	TRIM56	1	33	30	1	TRIM56	0.95765240462609	33	30	1
SERPINE1	0.99976359629593	38	24	1	SERPINE1	1	38	24	1	SERPINE1	0.958371336726263	38	24	1
AP1S1	0.994787853169871	28	28	1	AP1S1	0.877455821003929	28	28	1	AP1S1	0.909821134030605	28	28	1
NAT16	0.993665171044512	35	33	1	NAT16	1	35	33	1	NAT16	0.73628308753327	35	33	1
MOGAT3	1	13	11	1	MOGAT3	1	13	11	1	MOGAT3	0.963321400218949	13	11	1
PLOD3	0.967257477376456	74	71	1	PLOD3	0.799283110208928	74	71	1	PLOD3	0.765178620149784	74	71	1
ZNHIT1	0.997581833241127	15	14	1	ZNHIT1	1	15	14	1	ZNHIT1	0.636114208966437	15	14	1
CLDN15	0.997556004668082	13	13	1	CLDN15	1	13	13	1	CLDN15	0.745350169068506	13	13	1
FIS1	0.985801828177129	7	5	1	FIS1	1	7	5	1	FIS1	0.924449287381459	7	5	1
LNCPRESS1	0.992546029454923	6	6	1	LNCPRESS1	1	6	6	1	LNCPRESS1	0.862985013525394	6	6	1
EMSLR	0.961427395765891	9	9	1	EMSLR	1	9	9	1	EMSLR	0.755618427889329	9	9	1
IFT22	0.998006051580486	39	38	1	IFT22	1	39	38	1	IFT22	0.913096604023121	39	38	1
COL26A1	0.996600358244196	980	839	1	COL26A1	0.887099261823507	980	839	1	COL26A1	0.598561377446196	980	839	1
LINC01007	0.992228161778451	27	15	1	LINC01007	0.758403390115769	27	15	1	LINC01007	0.757043099411328	27	15	1
MYL10	0.877083576887737	50	31	1	MYL10	0.156183422298431	50	31	1	MYL10	0.0513376119148607	50	31	1
CUX1	0.120692835486614	941	737	1	CUX1	0.0369059251087179	941	737	1	CUX1	0.0119552525838661	941	737	1
SH2B2	0.994603052785858	89	78	1	SH2B2	0.927256541086068	89	78	1	SH2B2	0.421522825919657	89	78	1
SPDYE6	0.999802777804591	47	30	1	SPDYE6	0.703536648670898	47	30	1	SPDYE6	0.754315053402595	47	30	1
LOC100630923	0.999997321132296	138	92	1	LOC100630923	0.847157958574712	138	92	1	LOC100630923	0.967443106602534	138	92	1
ORAI2	0.186946819933689	59	51	1	ORAI2	0.321984169075514	59	51	1	ORAI2	0.399353874635971	59	51	1
ALKBH4	0.997492063790853	21	20	1	ALKBH4	0.77120281268332	21	20	1	ALKBH4	0.691605799743486	21	20	1
LRWD1	0.999203675483803	34	31	1	LRWD1	1	34	31	1	LRWD1	0.949467930008178	34	31	1
POLR2J	0.999330612820843	37	29	1	POLR2J	0.881754527936409	37	29	1	POLR2J	0.743181905360863	37	29	1
RASA4B	0.996688507918307	160	93	1	RASA4B	1	160	93	1	RASA4B	0.874295605372646	160	93	1
UPK3BL2	0.911980203076814	58	40	1	UPK3BL2	0.608412800152243	58	40	1	UPK3BL2	0.474964662699503	58	40	1
POLR2J3	0.998294986850421	126	75	1	POLR2J3	0.856258002345487	126	75	1	POLR2J3	0.819158079961498	126	75	1
RASA4	0.999836647147562	121	71	1	RASA4	1	121	71	1	RASA4	0.499984373742832	121	71	1
POLR2J2	0.999964720058382	142	74	1	POLR2J2	1	142	74	1	POLR2J2	0.858737171917435	142	74	1
RASA4DP	0.999998743096504	257	218	1	RASA4DP	0.929271704499477	257	218	1	RASA4DP	0.898887195260979	257	218	1
FAM185A	0.9778205372379	264	219	1	FAM185A	0.781785628064479	264	219	1	FAM185A	0.63442877759975	264	219	1
FBXL13	0.999912128225943	686	564	1	FBXL13	1	686	564	1	FBXL13	0.910477592758689	686	564	1
ARMC10	0.999980629606564	82	38	1	ARMC10	0.87761113174768	82	38	1	ARMC10	0.642763615766822	82	38	1
NAPEPLD	0.727190304840603	220	104	1	NAPEPLD	0.881349857650079	220	104	1	NAPEPLD	0.63879872246621	220	104	1
DPY19L2P2	0.551468518612001	415	343	1	DPY19L2P2	0.122230332305144	415	343	1	DPY19L2P2	0.0743481967419233	415	343	1
PMPCB	0.999314007180477	23	16	1	PMPCB	1	23	16	1	PMPCB	0.810014036388145	23	16	1
DNAJC2	0.999727192618482	53	47	1	DNAJC2	1	53	47	1	DNAJC2	0.940137347873558	53	47	1
PSMC2	0.998867640446948	28	17	1	PSMC2	0.858036434235683	28	17	1	PSMC2	0.778315124110234	28	17	1
SLC26A5	0.999997015102616	205	179	1	SLC26A5	0.901732002086602	205	179	1	SLC26A5	0.719250169194211	205	179	1
LOC101927870	0.999993127799897	215	210	1	LOC101927870	1	215	210	1	LOC101927870	0.753639749612438	215	210	1
RELN	0.998581903198704	2042	1923	1	RELN	0.874780743904105	2042	1923	1	RELN	0.494562811573262	2042	1923	1
ORC5	0.999999722276663	234	221	1	ORC5	1	234	221	1	ORC5	0.9697288718194	234	221	1
LHFPL3	0.998064614605127	2362	2134	1	LHFPL3	0.816629380373188	2362	2134	1	LHFPL3	0.506127705724751	2362	2134	1
LHFPL3-AS2	0.0430282243518464	39	38	1	LHFPL3-AS2	0.10407144509944	39	38	1	LHFPL3-AS2	0.0724420646400677	39	38	1
LINC01004	0.98836785104619	26	26	1	LINC01004	1	26	26	1	LINC01004	0.951882499752036	26	26	1
KMT2E-AS1	0.979379477004086	12	12	1	KMT2E-AS1	1	12	12	1	KMT2E-AS1	0.803797326746623	12	12	1
KMT2E	0.991458129703982	250	239	1	KMT2E	1	250	239	1	KMT2E	0.970388368713835	250	239	1
SRPK2	0.958072827029442	389	374	1	SRPK2	0.820347937276922	389	374	1	SRPK2	0.757182321456684	389	374	1
PUS7	0.809611229381539	166	142	1	PUS7	0.557831121030146	166	142	1	PUS7	0.505768067042829	166	142	1
RINT1	0.868233989906114	115	108	1	RINT1	0.456182697086557	115	108	1	RINT1	0.392616476594589	115	108	1
EFCAB10	0.738240962220456	39	35	1	EFCAB10	0.386186406087762	39	35	1	EFCAB10	0.304334018423768	39	35	1
ATXN7L1	0.999937206061256	212	182	1	ATXN7L1	1	212	182	1	ATXN7L1	0.612228962679516	212	182	1
CDHR3	0.996483012434497	215	194	1	CDHR3	1	215	194	1	CDHR3	0.984794360167302	215	194	1
SYPL1	0.995397875835956	46	36	1	SYPL1	1	46	36	1	SYPL1	0.708408086170792	46	36	1
NAMPT	0.00487556188113092	51	45	1	NAMPT	0.0111454463367873	51	45	1	NAMPT	0.00765894285637417	51	45	1
CCDC71L	1	12	8	1	CCDC71L	1	12	8	1	CCDC71L	0.750380241355898	12	8	1
PIK3CG	0.99895639502316	63	50	1	PIK3CG	0.751180494553766	63	50	1	PIK3CG	0.989050506579818	63	50	1
PRKAR2B	0.998737303742309	263	250	1	PRKAR2B	0.834859141190828	263	250	1	PRKAR2B	0.797126992402326	263	250	1
HBP1	0.999995780439317	60	56	1	HBP1	1	60	56	1	HBP1	0.806813371434434	60	56	1
COG5	0.999998672809838	758	725	1	COG5	0.906702322603378	758	725	1	COG5	0.937882615074758	758	725	1
DUS4L	0.998668077582212	22	20	1	DUS4L	0.838783025111275	22	20	1	DUS4L	0.875719991721573	22	20	1
DUS4L-BCAP29	0.999763291303445	77	70	1	DUS4L-BCAP29	1	77	70	1	DUS4L-BCAP29	0.95681590031219	77	70	1
SLC26A4-AS1	0.928324483199239	4	4	1	SLC26A4-AS1	0.54535271846302	4	4	1	SLC26A4-AS1	0.928162210628211	4	4	1
SLC26A4	0.997013513453727	89	82	1	SLC26A4	0.293669675194483	89	82	1	SLC26A4	0.114488089179451	89	82	1
LOC101927974	0.907303764558841	2	2	1	LOC101927974	1	2	2	1	LOC101927974	0.896604762992773	2	2	1
CBLL1	0.75643060318142	33	32	1	CBLL1	0.104411725822538	33	32	1	CBLL1	0.0494907711185428	33	32	1
SLC26A3	0.748140836453027	97	95	1	SLC26A3	0.258446308984885	97	95	1	SLC26A3	0.115907112255398	97	95	1
DLD	0.999329310550449	59	57	1	DLD	1	59	57	1	DLD	0.760918540746554	59	57	1
LAMB1	0.991347666047258	167	158	1	LAMB1	1	167	158	1	LAMB1	0.800764804410646	167	158	1
LAMB4	0.999995541026402	203	197	1	LAMB4	1	203	197	1	LAMB4	0.865106311996756	203	197	1
NRCAM	0.944569777629029	1044	897	1	NRCAM	1	1044	897	1	NRCAM	0.86840098266299	1044	897	1
PNPLA8	0.988400126518217	142	98	1	PNPLA8	1	142	98	1	PNPLA8	0.438754629102973	142	98	1
THAP5	0.812314842864609	13	4	1	THAP5	0.68780176754561	13	4	1	THAP5	0.965320907169561	13	4	1
DNAJB9	0.995069490339396	8	7	1	DNAJB9	1	8	7	1	DNAJB9	0.970427882161575	8	7	1
C7orf66	0.924723953146249	1	1	1	C7orf66	0.798277354034931	1	1	1	C7orf66	0.924723953146249	1	1	1
EIF3IP1	0.951446057935839	3	3	1	EIF3IP1	0.831561940919961	3	3	1	EIF3IP1	0.851964228643056	3	3	1
IMMP2L	0.993420057135333	1371	1142	1	IMMP2L	1	1371	1142	1	IMMP2L	0.896153251189065	1371	1142	1
DOCK4	0.993667098300817	1123	998	1	DOCK4	1	1123	998	1	DOCK4	0.881978962171662	1123	998	1
ZNF277	0.990869259604749	173	151	1	ZNF277	1	173	151	1	ZNF277	0.677054119321647	173	151	1
IFRD1	0.99916521546083	180	153	1	IFRD1	1	180	153	1	IFRD1	0.834650916896263	180	153	1
LSMEM1	0.728415392056976	28	22	1	LSMEM1	0.471461997921722	28	22	1	LSMEM1	0.143902670885317	28	22	1
LOC100996249	0.0573178023725036	9	8	1	LOC100996249	0.0768661429775011	9	8	1	LOC100996249	0.0614625910857519	9	8	1
LOC101928012	0.977659192523576	154	135	1	LOC101928012	0.0500629243910148	154	135	1	LOC101928012	0.0355792385023421	154	135	1
TMEM168	0.994508141255387	38	35	1	TMEM168	0.658560658022818	38	35	1	TMEM168	0.587256102501574	38	35	1
BMT2	0.999987865704946	200	174	1	BMT2	0.840453045462239	200	174	1	BMT2	0.794370410111913	200	174	1
HRAT17	0.99967174138649	88	54	1	HRAT17	1	88	54	1	HRAT17	0.964082584879534	88	54	1
GPR85	0.695296868543952	13	11	1	GPR85	0.84160925785783	13	11	1	GPR85	0.747945117970752	13	11	1
